species,x,y,Urban,Coniferous,Broadleaf,MountainHeathBog,Freshwater,visit,rain,wind,obs
B,187500,769500,0,4,0,5,0,1,4,1,0
B,187500,769500,0,4,0,5,0,2,37,1,1
B,187500,769500,0,4,0,5,0,3,6,1,0
B,187500,769500,0,4,0,5,0,4,1,2,0
B,284500,769500,0,0,0,73,0,1,5,2,0
B,284500,769500,0,0,0,73,0,2,3,1,0
B,284500,769500,0,0,0,73,0,3,1,1,0
B,284500,769500,0,0,0,73,0,4,2,3,0
B,302500,769500,0,0,0,21,0,1,5,1,0
B,302500,769500,0,0,0,21,0,2,2,1,0
B,302500,769500,0,0,0,21,0,3,13,1,0
B,302500,769500,0,0,0,21,0,4,6,1,0
B,225500,767500,0,0,0,9,0,1,1,1,0
B,225500,767500,0,0,0,9,0,2,0,1,0
B,291500,767500,0,2,0,28,0,1,2,2,0
B,291500,767500,0,2,0,28,0,2,0,3,0
B,291500,767500,0,2,0,28,0,3,3,1,0
B,291500,767500,0,2,0,28,0,4,0,2,0
B,158500,766500,0,0,0,99,1,2,1,1,0
B,158500,766500,0,0,0,99,1,3,0,3,0
B,158500,766500,0,0,0,99,1,4,3,1,0
B,210500,766500,0,0,2,14,0,1,0,2,0
B,210500,766500,0,0,2,14,0,2,0,1,0
B,210500,766500,0,0,2,14,0,3,11,2,0
B,210500,766500,0,0,2,14,0,4,7,2,0
B,248500,765500,0,15,0,80,0,1,2,1,0
B,248500,765500,0,15,0,80,0,2,4,1,0
B,248500,765500,0,15,0,80,0,4,13,1,1
B,290500,765500,0,4,3,36,0,1,13,1,0
B,290500,765500,0,4,3,36,0,2,5,2,0
B,290500,765500,0,4,3,36,0,4,2,2,0
B,149500,764500,0,0,0,95,0,1,1,3,0
B,149500,764500,0,0,0,95,0,3,0,2,0
B,169500,764500,0,0,66,25,0,1,7,1,0
B,169500,764500,0,0,66,25,0,2,50,3,0
B,169500,764500,0,0,66,25,0,3,20,1,0
B,169500,764500,0,0,66,25,0,4,3,1,0
B,182500,764500,1,30,1,36,0,1,0,1,0
B,182500,764500,1,30,1,36,0,2,10,1,0
B,182500,764500,1,30,1,36,0,3,2,2,0
B,273500,764500,0,11,4,0,0,1,10,1,0
B,273500,764500,0,11,4,0,0,2,2,2,0
B,273500,764500,0,11,4,0,0,3,0,3,0
B,273500,764500,0,11,4,0,0,4,0,1,0
B,188500,763500,0,0,0,0,0,2,2,2,0
B,188500,763500,0,0,0,0,0,3,4,2,0
B,188500,763500,0,0,0,0,0,4,20,3,0
B,283500,763500,0,3,0,55,0,1,1,3,0
B,283500,763500,0,3,0,55,0,2,5,1,0
B,283500,763500,0,3,0,55,0,3,2,2,0
B,283500,763500,0,3,0,55,0,4,2,2,0
B,285500,763500,0,0,0,54,0,1,8,2,0
B,285500,763500,0,0,0,54,0,3,1,1,0
B,285500,763500,0,0,0,54,0,4,0,3,0
B,326500,763500,0,12,0,0,0,1,0,1,0
B,326500,763500,0,12,0,0,0,2,2,1,0
B,326500,763500,0,12,0,0,0,3,7,1,1
B,326500,763500,0,12,0,0,0,4,1,1,1
B,345500,759500,1,0,0,0,0,1,49,1,0
B,345500,759500,1,0,0,0,0,2,2,2,0
B,345500,759500,1,0,0,0,0,3,0,1,0
B,345500,759500,1,0,0,0,0,4,3,2,0
B,297500,758500,0,47,0,32,0,1,1,2,0
B,297500,758500,0,47,0,32,0,2,6,2,0
B,297500,758500,0,47,0,32,0,3,6,1,0
B,297500,758500,0,47,0,32,0,4,2,1,0
B,315500,758500,0,3,0,69,0,1,1,2,0
B,315500,758500,0,3,0,69,0,2,0,2,0
B,315500,758500,0,3,0,69,0,3,67,1,0
B,315500,758500,0,3,0,69,0,4,4,1,0
B,267500,757500,2,6,28,6,0,1,1,1,0
B,267500,757500,2,6,28,6,0,2,4,2,0
B,267500,757500,2,6,28,6,0,3,2,1,0
B,267500,757500,2,6,28,6,0,4,2,1,0
B,310500,757500,0,1,0,60,0,1,4,2,0
B,310500,757500,0,1,0,60,0,2,7,3,0
B,310500,757500,0,1,0,60,0,4,1,2,0
B,316500,757500,0,0,0,1,0,1,1,3,0
B,316500,757500,0,0,0,1,0,2,4,2,0
B,316500,757500,0,0,0,1,0,3,6,2,0
B,164500,756500,0,0,27,28,0,1,0,2,0
B,164500,756500,0,0,27,28,0,2,1,1,0
B,164500,756500,0,0,27,28,0,3,0,1,0
B,164500,756500,0,0,27,28,0,4,3,2,0
B,223500,756500,0,0,0,63,0,1,5,1,0
B,223500,756500,0,0,0,63,0,2,3,2,0
B,223500,756500,0,0,0,63,0,3,1,1,0
B,284500,756500,0,0,0,94,6,1,2,2,0
B,284500,756500,0,0,0,94,6,2,4,1,0
B,284500,756500,0,0,0,94,6,3,32,2,0
B,284500,756500,0,0,0,94,6,4,0,1,0
B,305500,756500,0,0,0,95,6,1,9,1,0
B,305500,756500,0,0,0,95,6,2,11,2,0
B,305500,756500,0,0,0,95,6,4,5,2,0
B,327500,756500,0,37,8,0,0,1,16,3,0
B,327500,756500,0,37,8,0,0,2,2,2,0
B,327500,756500,0,37,8,0,0,3,11,2,1
B,327500,756500,0,37,8,0,0,4,1,1,1
B,242500,755500,0,8,0,2,0,1,1,1,0
B,242500,755500,0,8,0,2,0,2,0,1,0
B,242500,755500,0,8,0,2,0,3,3,2,0
B,242500,755500,0,8,0,2,0,4,7,1,0
B,276500,755500,0,65,0,22,0,1,0,3,0
B,276500,755500,0,65,0,22,0,2,1,2,0
B,276500,755500,0,65,0,22,0,3,9,2,0
B,276500,755500,0,65,0,22,0,4,2,1,0
B,139500,753500,0,0,13,3,0,1,0,1,0
B,139500,753500,0,0,13,3,0,2,0,2,0
B,139500,753500,0,0,13,3,0,3,2,2,0
B,139500,753500,0,0,13,3,0,4,2,1,1
B,148500,753500,0,57,0,20,15,1,11,1,0
B,148500,753500,0,57,0,20,15,2,8,1,0
B,148500,753500,0,57,0,20,15,3,2,2,0
B,148500,753500,0,57,0,20,15,4,9,1,0
B,200500,753500,0,75,0,0,0,1,7,2,0
B,200500,753500,0,75,0,0,0,3,1,2,0
B,200500,753500,0,75,0,0,0,4,8,1,0
B,290500,752500,4,0,20,0,6,1,1,1,0
B,290500,752500,4,0,20,0,6,2,0,2,0
B,290500,752500,4,0,20,0,6,3,3,1,0
B,327500,752500,1,0,13,0,0,1,17,3,0
B,327500,752500,1,0,13,0,0,2,1,2,0
B,327500,752500,1,0,13,0,0,3,5,2,0
B,327500,752500,1,0,13,0,0,4,3,1,0
B,289500,751500,1,0,30,0,2,1,5,2,0
B,289500,751500,1,0,30,0,2,2,3,1,0
B,289500,751500,1,0,30,0,2,3,0,1,0
B,289500,751500,1,0,30,0,2,4,5,3,0
B,354500,751500,2,0,8,0,0,1,4,2,0
B,354500,751500,2,0,8,0,0,2,2,2,0
B,354500,751500,2,0,8,0,0,3,6,2,0
B,365500,751500,0,0,0,0,0,1,6,2,0
B,365500,751500,0,0,0,0,0,2,4,2,0
B,365500,751500,0,0,0,0,0,3,8,1,0
B,365500,751500,0,0,0,0,0,4,2,1,0
B,275500,750500,0,3,3,37,0,1,1,3,0
B,275500,750500,0,3,3,37,0,2,0,1,0
B,275500,750500,0,3,3,37,0,3,6,2,0
B,275500,750500,0,3,3,37,0,4,14,3,0
B,367500,750500,2,0,10,0,1,1,5,1,0
B,367500,750500,2,0,10,0,1,2,1,2,0
B,367500,750500,2,0,10,0,1,3,2,1,0
B,367500,750500,2,0,10,0,1,4,6,2,0
B,205500,749500,0,0,0,49,0,1,0,1,0
B,205500,749500,0,0,0,49,0,2,2,2,0
B,205500,749500,0,0,0,49,0,3,10,1,0
B,205500,749500,0,0,0,49,0,4,6,2,0
B,248500,748500,0,0,0,97,0,1,1,1,0
B,248500,748500,0,0,0,97,0,2,0,1,0
B,248500,748500,0,0,0,97,0,3,2,2,0
B,300500,748500,2,4,20,0,0,1,0,1,0
B,300500,748500,2,4,20,0,0,3,0,2,0
B,300500,748500,2,4,20,0,0,4,1,2,0
B,260500,747500,0,1,1,12,0,1,0,2,0
B,260500,747500,0,1,1,12,0,2,0,3,0
B,260500,747500,0,1,1,12,0,3,0,1,0
B,260500,747500,0,1,1,12,0,4,3,1,0
B,248500,746500,0,0,0,0,53,1,11,1,1
B,248500,746500,0,0,0,0,53,2,1,2,1
B,248500,746500,0,0,0,0,53,3,2,1,0
B,248500,746500,0,0,0,0,53,4,0,1,0
B,290500,744500,0,81,0,2,4,1,3,1,0
B,290500,744500,0,81,0,2,4,2,0,1,0
B,290500,744500,0,81,0,2,4,3,0,2,0
B,290500,744500,0,81,0,2,4,4,5,1,0
B,98500,743500,0,0,0,0,15,2,4,2,0
B,98500,743500,0,0,0,0,15,3,6,2,0
B,98500,743500,0,0,0,0,15,4,4,1,0
B,207500,743500,0,0,0,0,4,1,8,2,0
B,207500,743500,0,0,0,0,4,2,10,2,0
B,207500,743500,0,0,0,0,4,3,6,3,0
B,207500,743500,0,0,0,0,4,4,1,1,0
B,317500,743500,35,0,13,0,0,1,5,2,0
B,317500,743500,35,0,13,0,0,2,1,2,0
B,317500,743500,35,0,13,0,0,3,3,1,0
B,317500,743500,35,0,13,0,0,4,0,2,0
B,146500,742500,0,0,0,0,0,1,1,2,0
B,146500,742500,0,0,0,0,0,2,9,2,0
B,146500,742500,0,0,0,0,0,3,10,1,0
B,146500,742500,0,0,0,0,0,4,5,2,0
B,332500,742500,0,0,0,1,0,1,6,1,0
B,332500,742500,0,0,0,1,0,2,1,2,0
B,332500,742500,0,0,0,1,0,3,0,2,0
B,332500,742500,0,0,0,1,0,4,2,2,0
B,195500,741500,3,0,47,0,0,1,0,3,0
B,195500,741500,3,0,47,0,0,2,4,2,0
B,195500,741500,3,0,47,0,0,3,0,2,0
B,195500,741500,3,0,47,0,0,4,1,1,0
B,357500,741500,1,0,40,0,0,1,4,1,0
B,357500,741500,1,0,40,0,0,2,27,2,0
B,357500,741500,1,0,40,0,0,3,0,1,0
B,357500,741500,1,0,40,0,0,4,0,1,0
B,295500,740500,0,0,6,58,0,1,0,1,1
B,295500,740500,0,0,6,58,0,2,6,2,0
B,295500,740500,0,0,6,58,0,3,11,1,0
B,295500,740500,0,0,6,58,0,4,0,2,0
B,215500,739500,0,0,0,8,0,1,3,2,0
B,215500,739500,0,0,0,8,0,2,2,1,0
B,215500,739500,0,0,0,8,0,3,0,3,0
B,279500,739500,0,0,0,100,0,1,2,2,1
B,279500,739500,0,0,0,100,0,2,13,1,0
B,279500,739500,0,0,0,100,0,3,0,2,0
B,279500,739500,0,0,0,100,0,4,2,2,1
B,256500,737500,0,0,0,2,0,1,3,1,0
B,256500,737500,0,0,0,2,0,3,4,3,0
B,339500,737500,5,0,2,0,0,1,1,1,0
B,339500,737500,5,0,2,0,0,3,13,2,0
B,339500,737500,5,0,2,0,0,4,1,2,0
B,318500,736500,1,3,57,0,0,1,9,1,0
B,318500,736500,1,3,57,0,0,2,2,1,0
B,318500,736500,1,3,57,0,0,3,1,3,0
B,318500,736500,1,3,57,0,0,4,1,2,0
B,240500,735500,0,0,0,0,0,1,5,2,0
B,240500,735500,0,0,0,0,0,2,3,1,0
B,240500,735500,0,0,0,0,0,3,3,2,0
B,240500,735500,0,0,0,0,0,4,3,1,0
B,156500,734500,0,0,0,94,0,1,0,1,0
B,156500,734500,0,0,0,94,0,2,0,2,0
B,156500,734500,0,0,0,94,0,3,6,2,0
B,156500,734500,0,0,0,94,0,4,1,2,0
B,303500,734500,1,0,9,0,0,1,1,2,0
B,303500,734500,1,0,9,0,0,2,32,2,0
B,303500,734500,1,0,9,0,0,3,2,2,0
B,321500,734500,1,0,2,0,0,1,3,2,0
B,321500,734500,1,0,2,0,0,3,33,1,0
B,321500,734500,1,0,2,0,0,4,2,1,0
B,167500,733500,0,0,0,1,0,1,3,2,0
B,167500,733500,0,0,0,1,0,2,6,2,0
B,167500,733500,0,0,0,1,0,3,2,2,0
B,167500,733500,0,0,0,1,0,4,1,1,0
B,189500,733500,0,0,14,1,0,1,1,2,0
B,189500,733500,0,0,14,1,0,2,0,2,0
B,189500,733500,0,0,14,1,0,3,7,1,0
B,189500,733500,0,0,14,1,0,4,3,1,0
B,254500,733500,0,0,1,1,0,1,0,3,0
B,254500,733500,0,0,1,1,0,2,6,2,0
B,254500,733500,0,0,1,1,0,3,0,1,0
B,254500,733500,0,0,1,1,0,4,5,1,0
B,345500,733500,29,0,13,0,0,1,6,3,0
B,345500,733500,29,0,13,0,0,2,3,2,0
B,345500,733500,29,0,13,0,0,3,7,1,0
B,345500,733500,29,0,13,0,0,4,3,2,0
B,190500,732500,2,0,7,0,0,1,12,3,0
B,190500,732500,2,0,7,0,0,2,5,2,0
B,190500,732500,2,0,7,0,0,3,0,1,0
B,190500,732500,2,0,7,0,0,4,8,1,0
B,235500,732500,0,0,0,0,0,1,3,2,0
B,235500,732500,0,0,0,0,0,2,3,1,0
B,235500,732500,0,0,0,0,0,3,1,2,0
B,235500,732500,0,0,0,0,0,4,0,2,0
B,237500,732500,0,0,0,2,0,1,2,2,0
B,237500,732500,0,0,0,2,0,2,0,2,0
B,237500,732500,0,0,0,2,0,3,0,2,0
B,237500,732500,0,0,0,2,0,4,10,1,0
B,243500,732500,0,0,0,34,0,1,4,1,0
B,243500,732500,0,0,0,34,0,2,19,1,0
B,243500,732500,0,0,0,34,0,3,2,1,0
B,243500,732500,0,0,0,34,0,4,1,2,0
B,167500,731500,0,58,14,21,0,2,2,2,0
B,167500,731500,0,58,14,21,0,3,5,1,0
B,167500,731500,0,58,14,21,0,4,0,1,0
B,306500,731500,0,16,49,0,0,2,7,1,0
B,306500,731500,0,16,49,0,0,3,2,1,0
B,306500,731500,0,16,49,0,0,4,0,1,0
B,324500,731500,1,2,7,0,0,2,4,2,0
B,324500,731500,1,2,7,0,0,3,6,1,0
B,324500,731500,1,2,7,0,0,4,0,2,0
B,215500,730500,0,6,17,47,0,1,0,2,0
B,215500,730500,0,6,17,47,0,2,3,1,0
B,215500,730500,0,6,17,47,0,3,10,1,0
B,215500,730500,0,6,17,47,0,4,1,3,0
B,199500,729500,2,0,29,27,0,1,2,2,0
B,199500,729500,2,0,29,27,0,2,3,2,0
B,199500,729500,2,0,29,27,0,4,0,1,0
B,268500,729500,0,0,0,100,0,1,5,2,0
B,268500,729500,0,0,0,100,0,2,0,2,0
B,268500,729500,0,0,0,100,0,3,1,3,0
B,268500,729500,0,0,0,100,0,4,2,2,0
B,288500,729500,0,0,0,42,0,1,8,1,0
B,288500,729500,0,0,0,42,0,2,2,3,0
B,288500,729500,0,0,0,42,0,3,1,3,0
B,288500,729500,0,0,0,42,0,4,0,1,0
B,294500,729500,0,14,6,2,0,3,0,1,0
B,294500,729500,0,14,6,2,0,4,0,2,0
B,167500,728500,0,0,0,91,0,1,5,2,0
B,167500,728500,0,0,0,91,0,3,10,1,0
B,167500,728500,0,0,0,91,0,4,5,2,0
B,279500,728500,0,0,0,1,5,1,4,1,0
B,279500,728500,0,0,0,1,5,2,3,1,0
B,279500,728500,0,0,0,1,5,3,2,1,0
B,279500,728500,0,0,0,1,5,4,3,2,0
B,287500,728500,0,1,0,0,0,1,10,2,0
B,287500,728500,0,1,0,0,0,2,4,1,0
B,287500,728500,0,1,0,0,0,3,0,1,0
B,287500,728500,0,1,0,0,0,4,1,1,0
B,298500,728500,1,25,14,0,0,1,4,3,0
B,298500,728500,1,25,14,0,0,2,0,2,0
B,298500,728500,1,25,14,0,0,3,20,1,0
B,298500,728500,1,25,14,0,0,4,1,2,0
B,293500,727500,0,0,3,55,0,1,5,3,0
B,293500,727500,0,0,3,55,0,2,10,2,0
B,293500,727500,0,0,3,55,0,3,4,1,0
B,293500,727500,0,0,3,55,0,4,8,1,0
B,227500,726500,0,0,0,9,0,2,0,1,0
B,227500,726500,0,0,0,9,0,3,7,1,0
B,227500,726500,0,0,0,9,0,4,3,2,0
B,274500,726500,0,0,15,4,0,1,2,1,0
B,274500,726500,0,0,15,4,0,3,1,2,0
B,274500,726500,0,0,15,4,0,4,5,2,0
B,303500,726500,6,0,4,0,0,1,0,3,0
B,303500,726500,6,0,4,0,0,2,8,1,0
B,303500,726500,6,0,4,0,0,3,0,1,0
B,182500,725500,0,0,8,1,0,1,25,2,0
B,182500,725500,0,0,8,1,0,2,1,1,0
B,182500,725500,0,0,8,1,0,3,5,1,0
B,182500,725500,0,0,8,1,0,4,9,1,0
B,271500,725500,0,83,0,15,0,1,1,1,0
B,271500,725500,0,83,0,15,0,2,31,1,0
B,271500,725500,0,83,0,15,0,3,1,2,0
B,271500,725500,0,83,0,15,0,4,1,2,0
B,275500,725500,0,5,32,20,0,1,3,1,0
B,275500,725500,0,5,32,20,0,2,4,2,0
B,275500,725500,0,5,32,20,0,3,1,1,0
B,275500,725500,0,5,32,20,0,4,4,2,0
B,300500,725500,1,5,28,0,0,1,11,2,0
B,300500,725500,1,5,28,0,0,2,11,2,0
B,303500,725500,3,0,15,0,0,1,2,1,0
B,303500,725500,3,0,15,0,0,2,3,1,0
B,303500,725500,3,0,15,0,0,3,3,1,0
B,303500,725500,3,0,15,0,0,4,4,2,0
B,247500,724500,0,0,0,42,0,1,0,1,0
B,247500,724500,0,0,0,42,0,2,11,1,0
B,247500,724500,0,0,0,42,0,3,1,1,1
B,247500,724500,0,0,0,42,0,4,4,1,0
B,265500,724500,0,0,51,1,41,1,2,1,0
B,265500,724500,0,0,51,1,41,2,2,1,0
B,265500,724500,0,0,51,1,41,3,3,3,0
B,265500,724500,0,0,51,1,41,4,2,3,0
B,275500,724500,0,0,8,76,0,1,7,1,0
B,275500,724500,0,0,8,76,0,2,1,1,0
B,275500,724500,0,0,8,76,0,3,0,1,0
B,275500,724500,0,0,8,76,0,4,2,2,0
B,219500,723500,0,0,0,0,0,1,0,2,0
B,219500,723500,0,0,0,0,0,2,8,2,0
B,219500,723500,0,0,0,0,0,3,1,2,0
B,219500,723500,0,0,0,0,0,4,23,1,0
B,243500,723500,0,0,0,32,0,1,2,2,0
B,243500,723500,0,0,0,32,0,2,12,1,0
B,243500,723500,0,0,0,32,0,3,4,2,0
B,243500,723500,0,0,0,32,0,4,0,3,0
B,285500,723500,6,0,18,0,0,1,20,1,0
B,285500,723500,6,0,18,0,0,2,1,1,0
B,285500,723500,6,0,18,0,0,4,6,2,0
B,299500,723500,0,0,2,0,0,1,39,2,0
B,299500,723500,0,0,2,0,0,2,0,3,0
B,299500,723500,0,0,2,0,0,3,6,2,0
B,299500,723500,0,0,2,0,0,4,1,1,0
B,301500,723500,1,0,16,0,0,2,4,1,0
B,301500,723500,1,0,16,0,0,3,4,2,0
B,301500,723500,1,0,16,0,0,4,0,1,0
B,339500,722500,0,0,6,0,0,1,2,2,0
B,339500,722500,0,0,6,0,0,2,6,1,0
B,339500,722500,0,0,6,0,0,3,9,2,0
B,339500,722500,0,0,6,0,0,4,10,2,0
B,245500,721500,0,0,0,0,0,1,1,1,0
B,245500,721500,0,0,0,0,0,2,26,1,0
B,245500,721500,0,0,0,0,0,3,1,1,0
B,245500,721500,0,0,0,0,0,4,32,2,0
B,137500,720500,0,2,0,40,0,1,2,1,0
B,137500,720500,0,2,0,40,0,2,7,2,1
B,137500,720500,0,2,0,40,0,3,2,1,0
B,137500,720500,0,2,0,40,0,4,7,2,0
B,193500,720500,0,0,0,0,0,1,4,3,0
B,193500,720500,0,0,0,0,0,3,0,1,0
B,243500,720500,0,0,0,0,0,1,5,1,0
B,243500,720500,0,0,0,0,0,2,13,1,0
B,243500,720500,0,0,0,0,0,3,3,3,0
B,243500,720500,0,0,0,0,0,4,4,3,0
B,249500,720500,0,3,13,6,0,1,0,2,0
B,249500,720500,0,3,13,6,0,2,0,2,1
B,249500,720500,0,3,13,6,0,3,1,2,0
B,249500,720500,0,3,13,6,0,4,2,2,0
B,310500,719500,0,0,5,0,0,1,0,1,0
B,310500,719500,0,0,5,0,0,2,4,1,0
B,310500,719500,0,0,5,0,0,3,18,1,0
B,310500,719500,0,0,5,0,0,4,4,2,0
B,330500,719500,0,2,15,0,0,1,1,1,0
B,330500,719500,0,2,15,0,0,2,32,2,0
B,330500,719500,0,2,15,0,0,3,0,1,0
B,330500,719500,0,2,15,0,0,4,4,2,0
B,331500,719500,0,2,7,0,0,1,0,1,0
B,331500,719500,0,2,7,0,0,2,12,1,0
B,331500,719500,0,2,7,0,0,3,17,1,0
B,331500,719500,0,2,7,0,0,4,5,2,0
B,329500,718500,0,0,21,0,0,1,13,1,0
B,329500,718500,0,0,21,0,0,2,9,1,0
B,329500,718500,0,0,21,0,0,3,3,1,0
B,329500,718500,0,0,21,0,0,4,4,1,0
B,296500,717500,2,0,1,0,3,1,4,1,0
B,296500,717500,2,0,1,0,3,2,0,1,0
B,296500,717500,2,0,1,0,3,3,8,1,0
B,296500,717500,2,0,1,0,3,4,0,1,0
B,237500,714500,0,0,0,30,0,3,5,1,0
B,237500,714500,0,0,0,30,0,4,3,1,0
B,234500,713500,0,0,0,0,0,2,3,2,0
B,234500,713500,0,0,0,0,0,3,6,2,0
B,234500,713500,0,0,0,0,0,4,4,2,0
B,278500,713500,0,1,0,20,0,1,21,2,0
B,278500,713500,0,1,0,20,0,2,2,1,0
B,278500,713500,0,1,0,20,0,3,4,2,0
B,278500,713500,0,1,0,20,0,4,61,2,0
B,265500,712500,0,0,0,0,0,1,5,1,1
B,265500,712500,0,0,0,0,0,2,2,1,0
B,265500,712500,0,0,0,0,0,3,1,1,0
B,265500,712500,0,0,0,0,0,4,4,2,1
B,315500,712500,1,0,24,0,0,1,2,1,0
B,315500,712500,1,0,24,0,0,2,7,1,0
B,315500,712500,1,0,24,0,0,3,3,1,0
B,216500,711500,0,56,27,1,0,1,1,2,0
B,216500,711500,0,56,27,1,0,2,3,1,0
B,216500,711500,0,56,27,1,0,3,27,1,0
B,216500,711500,0,56,27,1,0,4,3,1,0
B,292500,710500,4,0,8,0,1,1,2,1,0
B,292500,710500,4,0,8,0,1,2,7,2,0
B,292500,710500,4,0,8,0,1,3,5,3,0
B,292500,710500,4,0,8,0,1,4,1,2,0
B,356500,710500,0,0,29,0,0,2,14,2,0
B,356500,710500,0,0,29,0,0,3,7,3,0
B,356500,710500,0,0,29,0,0,4,3,2,0
B,331500,709500,0,0,7,0,0,1,6,1,0
B,331500,709500,0,0,7,0,0,2,3,3,0
B,331500,709500,0,0,7,0,0,3,1,1,0
B,267500,708500,0,0,0,35,0,1,105,2,0
B,267500,708500,0,0,0,35,0,2,6,1,0
B,267500,708500,0,0,0,35,0,3,3,1,0
B,267500,708500,0,0,0,35,0,4,3,3,0
B,281500,708500,0,0,0,0,0,1,7,2,0
B,281500,708500,0,0,0,0,0,3,4,1,0
B,281500,708500,0,0,0,0,0,4,2,2,0
B,329500,708500,0,0,0,0,0,1,95,1,0
B,329500,708500,0,0,0,0,0,2,2,2,0
B,329500,708500,0,0,0,0,0,3,0,2,0
B,329500,708500,0,0,0,0,0,4,2,1,0
B,208500,707500,2,0,41,0,0,1,0,1,0
B,208500,707500,2,0,41,0,0,2,21,2,0
B,208500,707500,2,0,41,0,0,3,2,2,0
B,208500,707500,2,0,41,0,0,4,8,1,0
B,264500,707500,11,2,24,0,0,1,1,1,0
B,264500,707500,11,2,24,0,0,2,22,2,0
B,264500,707500,11,2,24,0,0,3,3,1,0
B,264500,707500,11,2,24,0,0,4,11,2,0
B,180500,706500,0,29,41,1,0,1,0,2,0
B,180500,706500,0,29,41,1,0,2,1,2,0
B,180500,706500,0,29,41,1,0,3,2,1,0
B,180500,706500,0,29,41,1,0,4,0,3,0
B,202500,706500,0,83,0,8,3,1,138,2,0
B,202500,706500,0,83,0,8,3,2,16,2,0
B,202500,706500,0,83,0,8,3,3,17,2,0
B,212500,706500,0,75,24,0,0,1,0,2,0
B,212500,706500,0,75,24,0,0,2,5,2,0
B,212500,706500,0,75,24,0,0,3,4,3,0
B,212500,706500,0,75,24,0,0,4,3,1,0
B,295500,706500,0,0,0,0,0,1,4,1,0
B,295500,706500,0,0,0,0,0,2,4,2,0
B,295500,706500,0,0,0,0,0,3,4,2,0
B,310500,706500,1,0,5,0,0,1,0,2,0
B,310500,706500,1,0,5,0,0,2,1,2,0
B,310500,706500,1,0,5,0,0,4,0,1,0
B,338500,706500,2,0,11,0,0,1,2,2,0
B,338500,706500,2,0,11,0,0,2,12,1,0
B,338500,706500,2,0,11,0,0,3,2,1,0
B,338500,706500,2,0,11,0,0,4,7,1,0
B,210500,705500,0,5,52,15,0,1,12,1,0
B,210500,705500,0,5,52,15,0,2,3,2,0
B,210500,705500,0,5,52,15,0,3,0,1,0
B,210500,705500,0,5,52,15,0,4,4,1,0
B,254500,705500,0,20,27,6,39,1,4,1,0
B,254500,705500,0,20,27,6,39,2,5,2,0
B,254500,705500,0,20,27,6,39,3,13,2,0
B,271500,704500,0,37,3,1,0,1,10,2,0
B,271500,704500,0,37,3,1,0,2,3,2,0
B,271500,704500,0,37,3,1,0,4,1,2,0
B,317500,704500,1,1,0,0,0,1,2,2,0
B,317500,704500,1,1,0,0,0,2,93,1,0
B,317500,704500,1,1,0,0,0,3,2,2,0
B,317500,704500,1,1,0,0,0,4,1,1,0
B,215500,703500,0,64,0,0,0,1,6,1,0
B,215500,703500,0,64,0,0,0,2,3,3,0
B,215500,703500,0,64,0,0,0,3,0,2,0
B,215500,703500,0,64,0,0,0,4,1,2,0
B,258500,703500,0,12,0,66,0,2,2,2,0
B,258500,703500,0,12,0,66,0,3,3,2,0
B,258500,703500,0,12,0,66,0,4,0,3,0
B,313500,703500,0,0,11,0,73,1,1,2,0
B,313500,703500,0,0,11,0,73,2,2,2,1
B,313500,703500,0,0,11,0,73,3,11,2,0
B,313500,703500,0,0,11,0,73,4,5,2,1
B,343500,703500,2,0,10,0,0,1,1,2,0
B,343500,703500,2,0,10,0,0,2,4,1,0
B,343500,703500,2,0,10,0,0,3,20,1,0
B,343500,703500,2,0,10,0,0,4,0,2,0
B,210500,702500,0,0,15,7,0,1,0,1,0
B,210500,702500,0,0,15,7,0,2,0,2,0
B,210500,702500,0,0,15,7,0,3,1,2,0
B,210500,702500,0,0,15,7,0,4,25,2,0
B,222500,702500,0,86,0,0,0,1,0,3,0
B,222500,702500,0,86,0,0,0,2,0,3,1
B,222500,702500,0,86,0,0,0,3,3,1,1
B,222500,702500,0,86,0,0,0,4,62,2,1
B,272500,702500,3,9,54,2,0,1,13,1,0
B,272500,702500,3,9,54,2,0,2,0,2,0
B,272500,702500,3,9,54,2,0,3,9,3,0
B,272500,702500,3,9,54,2,0,4,8,1,0
B,295500,701500,0,8,0,0,0,2,0,2,0
B,295500,701500,0,8,0,0,0,4,3,1,0
B,300500,701500,6,6,10,0,0,1,12,2,0
B,300500,701500,6,6,10,0,0,2,0,1,0
B,300500,701500,6,6,10,0,0,3,0,1,0
B,300500,701500,6,6,10,0,0,4,2,1,0
B,335500,701500,23,0,7,0,0,1,15,1,0
B,335500,701500,23,0,7,0,0,2,10,1,0
B,335500,701500,23,0,7,0,0,3,13,2,0
B,335500,701500,23,0,7,0,0,4,1,1,0
B,290500,699500,0,0,0,0,0,1,2,2,0
B,290500,699500,0,0,0,0,0,2,17,1,0
B,290500,699500,0,0,0,0,0,3,9,2,0
B,290500,699500,0,0,0,0,0,4,7,1,0
B,196500,698500,0,0,0,100,0,1,4,1,0
B,196500,698500,0,0,0,100,0,2,1,1,0
B,196500,698500,0,0,0,100,0,3,10,1,0
B,196500,698500,0,0,0,100,0,4,4,1,0
B,242500,698500,0,42,0,58,0,1,1,1,0
B,242500,698500,0,42,0,58,0,2,4,1,0
B,242500,698500,0,42,0,58,0,3,2,1,0
B,242500,698500,0,42,0,58,0,4,0,2,0
B,224500,697500,0,40,4,0,0,1,2,2,0
