species,x,y,Urban,Coniferous,Broadleaf,MountainHeathBog,Freshwater,visit,rain,wind,obs
B,314500,764500,0,27,6,1,0,2,4,1,1
B,314500,764500,0,27,6,1,0,3,1,2,0
B,314500,764500,0,27,6,1,0,4,7,1,1
B,333500,764500,0,0,9,23,0,1,4,1,0
B,333500,764500,0,0,9,23,0,2,0,2,0
B,333500,764500,0,0,9,23,0,3,4,1,0
B,333500,764500,0,0,9,23,0,4,0,2,0
B,369500,764500,1,0,6,0,5,2,1,1,0
B,369500,764500,1,0,6,0,5,3,1,1,0
B,369500,764500,1,0,6,0,5,4,2,1,0
B,160500,763500,0,0,0,94,1,1,2,2,0
B,160500,763500,0,0,0,94,1,2,0,3,0
B,160500,763500,0,0,0,94,1,3,2,1,0
B,160500,763500,0,0,0,94,1,4,0,3,0
B,246500,763500,0,0,0,8,0,1,4,2,0
B,246500,763500,0,0,0,8,0,2,0,3,0
B,246500,763500,0,0,0,8,0,3,2,2,0
B,246500,763500,0,0,0,8,0,4,5,1,0
B,291500,763500,2,1,38,0,0,1,1,2,0
B,291500,763500,2,1,38,0,0,2,1,1,1
B,291500,763500,2,1,38,0,0,3,0,1,0
B,291500,763500,2,1,38,0,0,4,2,2,1
B,237500,762500,0,0,0,0,0,1,0,2,0
B,237500,762500,0,0,0,0,0,2,0,1,0
B,237500,762500,0,0,0,0,0,4,0,1,0
B,283500,762500,0,30,0,37,0,1,19,3,0
B,283500,762500,0,30,0,37,0,2,4,2,0
B,283500,762500,0,30,0,37,0,3,1,1,0
B,283500,762500,0,30,0,37,0,4,46,1,0
B,360500,762500,6,0,5,0,0,1,0,1,0
B,360500,762500,6,0,5,0,0,2,4,1,0
B,360500,762500,6,0,5,0,0,3,3,2,0
B,360500,762500,6,0,5,0,0,4,2,2,0
B,368500,762500,2,0,39,0,0,1,2,1,0
B,368500,762500,2,0,39,0,0,2,2,2,0
B,368500,762500,2,0,39,0,0,3,2,1,0
B,368500,762500,2,0,39,0,0,4,6,3,0
B,186500,761500,0,43,0,13,0,1,3,1,0
B,186500,761500,0,43,0,13,0,2,2,1,0
B,186500,761500,0,43,0,13,0,3,0,3,0
B,186500,761500,0,43,0,13,0,4,2,2,0
B,232500,761500,0,0,0,0,0,1,1,1,0
B,232500,761500,0,0,0,0,0,2,2,1,0
B,232500,761500,0,0,0,0,0,3,4,1,0
B,232500,761500,0,0,0,0,0,4,1,1,0
B,282500,761500,0,80,0,16,0,1,0,1,0
B,282500,761500,0,80,0,16,0,2,2,2,0
B,282500,761500,0,80,0,16,0,3,5,2,0
B,282500,761500,0,80,0,16,0,4,18,1,0
B,332500,761500,0,0,0,17,0,1,0,1,0
B,332500,761500,0,0,0,17,0,3,0,2,0
B,332500,761500,0,0,0,17,0,4,2,3,0
B,363500,761500,2,2,22,0,0,1,7,3,0
B,363500,761500,2,2,22,0,0,2,2,2,0
B,363500,761500,2,2,22,0,0,3,1,2,0
B,280500,760500,0,64,16,0,0,1,3,2,0
B,280500,760500,0,64,16,0,0,2,5,2,0
B,280500,760500,0,64,16,0,0,4,0,1,0
B,238500,759500,0,0,0,0,0,1,19,1,0
B,238500,759500,0,0,0,0,0,2,2,3,0
B,238500,759500,0,0,0,0,0,3,1,1,0
B,238500,759500,0,0,0,0,0,4,6,1,0
B,286500,759500,0,6,50,15,19,1,12,2,0
B,286500,759500,0,6,50,15,19,2,9,1,0
B,286500,759500,0,6,50,15,19,3,10,2,0
B,286500,759500,0,6,50,15,19,4,6,1,0
B,320500,759500,0,0,2,42,0,1,14,2,0
B,320500,759500,0,0,2,42,0,2,0,2,0
B,320500,759500,0,0,2,42,0,3,0,3,1
B,320500,759500,0,0,2,42,0,4,2,1,1
B,339500,759500,2,0,46,0,0,1,23,1,0
B,339500,759500,2,0,46,0,0,2,2,2,0
B,339500,759500,2,0,46,0,0,3,3,1,0
B,339500,759500,2,0,46,0,0,4,4,1,0
B,124500,758500,0,0,0,93,1,1,3,1,0
B,124500,758500,0,0,0,93,1,3,0,2,0
B,124500,758500,0,0,0,93,1,4,0,2,0
B,223500,758500,0,0,0,1,0,1,1,2,0
B,223500,758500,0,0,0,1,0,2,3,1,0
B,223500,758500,0,0,0,1,0,3,3,1,0
B,223500,758500,0,0,0,1,0,4,1,3,0
B,311500,758500,0,8,0,54,0,1,17,1,0
B,311500,758500,0,8,0,54,0,2,5,1,0
B,311500,758500,0,8,0,54,0,3,0,3,0
B,311500,758500,0,8,0,54,0,4,2,2,0
B,269500,757500,0,26,6,0,1,1,3,1,0
B,269500,757500,0,26,6,0,1,3,8,1,0
B,269500,757500,0,26,6,0,1,4,2,1,0
B,206500,756500,0,2,0,86,0,1,5,2,0
B,206500,756500,0,2,0,86,0,2,2,2,0
B,221500,756500,0,0,0,72,0,1,2,2,0
B,221500,756500,0,0,0,72,0,2,3,2,0
B,221500,756500,0,0,0,72,0,4,2,1,0
B,251500,756500,0,0,0,10,0,2,1,2,0
B,251500,756500,0,0,0,10,0,3,6,1,0
B,259500,756500,4,29,41,0,4,1,0,1,0
B,259500,756500,4,29,41,0,4,3,0,1,0
B,259500,756500,4,29,41,0,4,4,1,2,0
B,345500,756500,2,0,6,0,0,1,24,3,0
B,345500,756500,2,0,6,0,0,2,6,2,0
B,345500,756500,2,0,6,0,0,3,8,1,0
B,345500,756500,2,0,6,0,0,4,20,2,0
B,366500,756500,0,0,1,0,0,1,3,2,0
B,366500,756500,0,0,1,0,0,2,13,2,0
B,366500,756500,0,0,1,0,0,3,33,2,0
B,351500,755500,0,0,2,0,0,1,4,2,0
B,351500,755500,0,0,2,0,0,4,7,1,0
B,147500,754500,0,79,0,20,1,1,0,1,0
B,147500,754500,0,79,0,20,1,2,5,1,0
B,147500,754500,0,79,0,20,1,3,14,2,0
B,147500,754500,0,79,0,20,1,4,0,1,0
B,185500,753500,0,0,0,0,0,1,2,2,0
B,185500,753500,0,0,0,0,0,2,1,2,0
B,185500,753500,0,0,0,0,0,3,1,1,0
B,185500,753500,0,0,0,0,0,4,5,1,0
B,320500,753500,0,9,0,0,0,1,3,2,0
B,320500,753500,0,9,0,0,0,2,1,2,0
B,320500,753500,0,9,0,0,0,3,0,2,0
B,320500,753500,0,9,0,0,0,4,1,1,0
B,172500,752500,0,0,0,34,0,1,0,2,0
B,172500,752500,0,0,0,34,0,2,15,2,0
B,172500,752500,0,0,0,34,0,3,5,2,0
B,172500,752500,0,0,0,34,0,4,4,1,0
B,176500,752500,0,0,0,89,0,3,4,2,0
B,176500,752500,0,0,0,89,0,4,2,1,0
B,181500,752500,0,0,1,56,0,1,4,2,0
B,181500,752500,0,0,1,56,0,2,3,2,0
B,181500,752500,0,0,1,56,0,3,9,2,0
B,181500,752500,0,0,1,56,0,4,9,2,0
B,182500,752500,0,0,1,50,0,2,2,1,0
B,182500,752500,0,0,1,50,0,4,0,1,0
B,327500,752500,1,0,13,0,0,1,8,2,0
B,327500,752500,1,0,13,0,0,2,1,1,1
B,327500,752500,1,0,13,0,0,3,37,3,0
B,327500,752500,1,0,13,0,0,4,4,1,0
B,174500,750500,0,14,0,48,0,1,4,1,1
B,174500,750500,0,14,0,48,0,2,0,3,0
B,174500,750500,0,14,0,48,0,3,0,1,0
B,174500,750500,0,14,0,48,0,4,2,1,1
B,213500,750500,0,7,0,0,0,1,2,3,0
B,213500,750500,0,7,0,0,0,2,2,2,0
B,213500,750500,0,7,0,0,0,4,1,2,0
B,293500,750500,0,40,24,12,0,1,8,2,1
B,293500,750500,0,40,24,12,0,2,1,1,1
B,293500,750500,0,40,24,12,0,3,3,2,0
B,293500,750500,0,40,24,12,0,4,1,2,0
B,346500,749500,4,0,2,0,0,1,9,2,0
B,346500,749500,4,0,2,0,0,2,2,3,0
B,346500,749500,4,0,2,0,0,3,3,3,0
B,267500,748500,0,0,16,35,0,1,1,1,0
B,267500,748500,0,0,16,35,0,2,7,2,0
B,267500,748500,0,0,16,35,0,3,0,1,0
B,267500,748500,0,0,16,35,0,4,8,1,0
B,151500,747500,0,34,6,3,7,2,36,2,0
B,151500,747500,0,34,6,3,7,3,0,2,0
B,151500,747500,0,34,6,3,7,4,1,1,1
B,192500,747500,4,6,20,1,0,1,1,2,0
B,192500,747500,4,6,20,1,0,2,0,2,0
B,192500,747500,4,6,20,1,0,4,5,1,0
B,314500,747500,1,1,7,0,0,1,21,1,0
B,314500,747500,1,1,7,0,0,2,11,2,0
B,314500,747500,1,1,7,0,0,3,4,1,0
B,314500,747500,1,1,7,0,0,4,14,1,0
B,167500,746500,0,100,0,0,0,1,11,1,0
B,167500,746500,0,100,0,0,0,2,16,2,0
B,167500,746500,0,100,0,0,0,3,3,1,0
B,167500,746500,0,100,0,0,0,4,22,2,0
B,173500,746500,0,0,0,98,0,1,2,2,0
B,173500,746500,0,0,0,98,0,2,2,1,0
B,173500,746500,0,0,0,98,0,3,13,1,0
B,173500,746500,0,0,0,98,0,4,4,3,0
B,197500,746500,0,0,0,70,0,1,8,2,0
B,197500,746500,0,0,0,70,0,2,8,1,0
B,197500,746500,0,0,0,70,0,4,2,2,0
B,262500,746500,0,0,4,0,0,1,0,2,1
B,262500,746500,0,0,4,0,0,2,1,1,1
B,262500,746500,0,0,4,0,0,3,0,1,1
B,262500,746500,0,0,4,0,0,4,1,1,0
B,270500,746500,0,0,7,50,0,1,6,1,0
B,270500,746500,0,0,7,50,0,2,0,1,0
B,270500,746500,0,0,7,50,0,3,0,1,0
B,270500,746500,0,0,7,50,0,4,6,2,0
B,276500,746500,0,92,8,0,0,1,3,1,0
B,276500,746500,0,92,8,0,0,2,14,1,0
B,276500,746500,0,92,8,0,0,3,12,1,0
B,276500,746500,0,92,8,0,0,4,4,3,0
B,284500,746500,1,55,11,3,0,1,1,2,0
B,284500,746500,1,55,11,3,0,2,9,2,0
B,284500,746500,1,55,11,3,0,3,3,1,0
B,284500,746500,1,55,11,3,0,4,2,1,0
B,296500,746500,0,66,0,34,0,1,3,1,0
B,296500,746500,0,66,0,34,0,2,5,2,0
B,296500,746500,0,66,0,34,0,3,2,2,0
B,296500,746500,0,66,0,34,0,4,0,1,0
B,284500,745500,0,54,1,41,0,1,26,2,0
B,284500,745500,0,54,1,41,0,2,7,1,0
B,284500,745500,0,54,1,41,0,3,14,1,0
B,284500,745500,0,54,1,41,0,4,1,2,0
B,148500,743500,0,19,0,1,0,2,2,2,0
B,148500,743500,0,19,0,1,0,3,3,2,0
B,148500,743500,0,19,0,1,0,4,5,1,0
B,178500,743500,0,0,0,99,0,2,2,1,0
B,178500,743500,0,0,0,99,0,3,12,1,0
B,178500,743500,0,0,0,99,0,4,5,1,0
B,196500,742500,11,11,31,0,0,1,6,1,0
B,196500,742500,11,11,31,0,0,2,1,2,0
B,196500,742500,11,11,31,0,0,3,6,1,0
B,196500,742500,11,11,31,0,0,4,7,2,0
B,339500,742500,0,16,1,17,0,1,3,1,0
B,339500,742500,0,16,1,17,0,2,3,1,0
B,339500,742500,0,16,1,17,0,3,1,3,0
B,97500,741500,0,0,0,0,0,1,9,1,0
B,97500,741500,0,0,0,0,0,2,3,2,0
B,97500,741500,0,0,0,0,0,3,2,2,0
B,97500,741500,0,0,0,0,0,4,4,3,0
B,317500,741500,0,7,18,0,0,1,3,3,0
B,317500,741500,0,7,18,0,0,2,1,2,0
B,317500,741500,0,7,18,0,0,3,2,2,0
B,317500,741500,0,7,18,0,0,4,7,2,0
B,139500,740500,0,0,0,62,0,2,4,1,0
B,139500,740500,0,0,0,62,0,3,20,1,0
B,139500,740500,0,0,0,62,0,4,4,2,0
B,165500,740500,0,41,10,42,0,1,4,1,0
B,165500,740500,0,41,10,42,0,2,4,1,0
B,165500,740500,0,41,10,42,0,3,1,1,0
B,165500,740500,0,41,10,42,0,4,7,1,0
B,244500,740500,0,0,0,0,0,1,0,1,0
B,244500,740500,0,0,0,0,0,2,2,3,0
B,244500,740500,0,0,0,0,0,3,1,1,0
B,244500,740500,0,0,0,0,0,4,1,2,0
B,331500,740500,0,0,1,0,0,1,2,1,0
B,331500,740500,0,0,1,0,0,2,1,3,0
B,331500,740500,0,0,1,0,0,3,1,2,0
B,356500,740500,1,0,0,0,0,1,8,2,0
B,356500,740500,1,0,0,0,0,2,7,1,0
B,356500,740500,1,0,0,0,0,3,11,2,0
B,356500,740500,1,0,0,0,0,4,1,3,0
B,357500,740500,0,0,32,0,0,2,12,1,0
B,357500,740500,0,0,32,0,0,3,1,2,0
B,357500,740500,0,0,32,0,0,4,2,1,0
B,160500,739500,0,4,1,56,0,1,1,1,0
B,160500,739500,0,4,1,56,0,2,0,3,0
B,160500,739500,0,4,1,56,0,3,3,1,0
B,160500,739500,0,4,1,56,0,4,2,1,0
B,305500,739500,0,0,75,0,6,2,10,1,0
B,305500,739500,0,0,75,0,6,3,2,3,0
B,305500,739500,0,0,75,0,6,4,13,1,0
B,325500,739500,1,0,14,0,0,1,8,2,0
B,325500,739500,1,0,14,0,0,3,3,1,0
B,325500,739500,1,0,14,0,0,4,1,2,0
B,161500,737500,0,30,0,21,0,1,15,1,1
B,161500,737500,0,30,0,21,0,2,0,1,1
B,161500,737500,0,30,0,21,0,3,11,2,0
B,161500,737500,0,30,0,21,0,4,5,2,0
B,277500,737500,0,0,0,8,0,1,11,3,0
B,277500,737500,0,0,0,8,0,2,6,3,0
B,277500,737500,0,0,0,8,0,4,3,2,0
B,332500,737500,1,0,1,0,0,2,5,3,0
B,332500,737500,1,0,1,0,0,3,0,2,0
B,332500,737500,1,0,1,0,0,4,8,1,0
B,220500,733500,0,6,0,1,0,1,17,1,0
B,220500,733500,0,6,0,1,0,2,3,2,0
B,220500,733500,0,6,0,1,0,3,9,2,0
B,220500,733500,0,6,0,1,0,4,11,1,0
B,253500,733500,0,2,0,9,0,2,2,2,0
B,253500,733500,0,2,0,9,0,3,0,1,0
B,253500,733500,0,2,0,9,0,4,0,2,0
B,211500,732500,0,0,0,35,0,1,4,3,0
B,211500,732500,0,0,0,35,0,2,4,2,0
B,211500,732500,0,0,0,35,0,3,1,1,0
B,211500,732500,0,0,0,35,0,4,3,1,0
B,234500,732500,0,0,0,0,0,1,5,2,0
B,234500,732500,0,0,0,0,0,2,3,2,0
B,234500,732500,0,0,0,0,0,3,2,1,0
B,234500,732500,0,0,0,0,0,4,1,1,0
B,324500,732500,0,0,0,0,0,1,6,2,0
B,324500,732500,0,0,0,0,0,4,0,1,0
B,199500,731500,3,0,8,0,0,1,10,1,0
B,199500,731500,3,0,8,0,0,2,2,2,0
B,199500,731500,3,0,8,0,0,3,20,1,0
B,199500,731500,3,0,8,0,0,4,28,2,0
B,239500,730500,0,0,0,0,0,1,8,1,1
B,239500,730500,0,0,0,0,0,2,2,2,0
B,239500,730500,0,0,0,0,0,3,3,2,0
B,239500,730500,0,0,0,0,0,4,2,2,0
B,239500,729500,0,0,0,1,0,1,5,2,0
B,239500,729500,0,0,0,1,0,2,0,1,0
B,239500,729500,0,0,0,1,0,3,7,1,0
B,239500,729500,0,0,0,1,0,4,3,1,0
B,212500,728500,0,0,0,53,0,1,4,2,0
B,212500,728500,0,0,0,53,0,2,1,2,0
B,212500,728500,0,0,0,53,0,3,1,1,0
B,324500,728500,8,0,25,0,0,1,6,2,0
B,324500,728500,8,0,25,0,0,2,4,1,0
B,324500,728500,8,0,25,0,0,3,1,1,0
B,324500,728500,8,0,25,0,0,4,4,3,0
B,188500,727500,0,0,7,27,34,1,0,2,0
B,188500,727500,0,0,7,27,34,3,1,2,0
B,188500,727500,0,0,7,27,34,4,4,1,0
B,214500,727500,2,0,37,18,4,1,14,1,0
B,214500,727500,2,0,37,18,4,2,0,1,0
B,214500,727500,2,0,37,18,4,3,11,1,0
B,214500,727500,2,0,37,18,4,4,1,1,0
B,307500,727500,0,0,46,0,6,1,3,1,0
B,307500,727500,0,0,46,0,6,2,5,2,0
B,307500,727500,0,0,46,0,6,3,3,1,0
B,307500,727500,0,0,46,0,6,4,15,2,0
B,133500,725500,0,0,0,14,0,1,94,2,0
B,133500,725500,0,0,0,14,0,2,1,1,0
B,133500,725500,0,0,0,14,0,3,3,3,0
B,133500,725500,0,0,0,14,0,4,1,2,0
B,206500,725500,0,10,2,88,0,1,17,2,0
B,206500,725500,0,10,2,88,0,3,9,1,0
B,206500,725500,0,10,2,88,0,4,0,1,0
B,150500,724500,0,0,0,88,0,1,7,1,0
B,150500,724500,0,0,0,88,0,2,2,1,0
B,150500,724500,0,0,0,88,0,3,0,2,0
B,150500,724500,0,0,0,88,0,4,39,2,0
B,131500,723500,1,0,0,16,10,2,1,1,0
B,131500,723500,1,0,0,16,10,3,4,1,0
B,131500,723500,1,0,0,16,10,4,0,3,0
B,196500,723500,0,2,0,26,5,2,1,3,0
B,196500,723500,0,2,0,26,5,4,4,1,0
B,130500,722500,0,0,0,39,0,1,2,2,0
B,130500,722500,0,0,0,39,0,2,2,1,0
B,130500,722500,0,0,0,39,0,3,2,2,0
B,130500,722500,0,0,0,39,0,4,2,1,0
B,141500,721500,0,0,30,28,3,1,3,2,0
B,141500,721500,0,0,30,28,3,2,0,1,0
B,141500,721500,0,0,30,28,3,3,0,1,0
B,141500,721500,0,0,30,28,3,4,5,2,0
B,243500,721500,0,0,0,0,0,1,0,2,0
B,243500,721500,0,0,0,0,0,2,3,2,0
B,243500,721500,0,0,0,0,0,3,0,1,0
B,243500,721500,0,0,0,0,0,4,2,2,0
B,264500,721500,0,0,0,81,0,1,6,1,0
B,264500,721500,0,0,0,81,0,2,1,2,0
B,264500,721500,0,0,0,81,0,3,37,2,0
B,264500,721500,0,0,0,81,0,4,19,3,0
B,330500,721500,2,0,6,0,0,1,15,2,0
B,330500,721500,2,0,6,0,0,2,2,1,0
B,330500,721500,2,0,6,0,0,3,1,1,0
B,330500,721500,2,0,6,0,0,4,8,3,0
B,335500,721500,0,0,12,0,0,2,5,2,0
B,335500,721500,0,0,12,0,0,3,0,1,0
B,335500,721500,0,0,12,0,0,4,1,1,0
B,185500,720500,1,0,10,9,0,1,2,1,0
B,185500,720500,1,0,10,9,0,2,1,2,0
B,185500,720500,1,0,10,9,0,3,6,2,0
B,185500,720500,1,0,10,9,0,4,3,1,0
B,238500,720500,0,0,0,0,0,1,1,1,0
B,238500,720500,0,0,0,0,0,2,3,1,0
B,238500,720500,0,0,0,0,0,3,1,1,0
B,238500,720500,0,0,0,0,0,4,13,1,0
B,254500,720500,1,2,9,5,0,1,1,1,0
B,254500,720500,1,2,9,5,0,2,11,1,0
B,254500,720500,1,2,9,5,0,4,3,2,0
B,282500,720500,1,0,10,3,1,1,25,2,0
B,282500,720500,1,0,10,3,1,2,4,1,0
B,282500,720500,1,0,10,3,1,4,0,1,0
B,298500,720500,0,2,6,0,0,1,1,2,1
B,298500,720500,0,2,6,0,0,2,2,2,0
B,298500,720500,0,2,6,0,0,3,11,2,0
B,298500,720500,0,2,6,0,0,4,0,1,0
B,194500,719500,0,0,0,0,0,1,2,2,0
B,194500,719500,0,0,0,0,0,3,4,1,0
B,194500,719500,0,0,0,0,0,4,4,2,0
B,309500,719500,0,0,8,0,1,1,6,3,0
B,309500,719500,0,0,8,0,1,2,19,1,1
B,309500,719500,0,0,8,0,1,3,12,1,0
B,309500,719500,0,0,8,0,1,4,2,3,0
B,349500,719500,0,0,0,0,0,1,2,2,0
B,349500,719500,0,0,0,0,0,2,1,3,0
B,349500,719500,0,0,0,0,0,3,9,2,0
B,349500,719500,0,0,0,0,0,4,18,1,0
B,198500,718500,0,93,4,3,0,1,1,3,0
B,198500,718500,0,93,4,3,0,2,1,3,0
B,198500,718500,0,93,4,3,0,3,3,1,0
B,198500,718500,0,93,4,3,0,4,2,1,0
B,325500,718500,0,0,6,0,0,1,5,2,0
B,325500,718500,0,0,6,0,0,2,4,1,0
B,325500,718500,0,0,6,0,0,3,3,2,0
B,325500,718500,0,0,6,0,0,4,0,1,0
B,347500,718500,1,0,0,0,0,1,4,1,0
B,347500,718500,1,0,0,0,0,2,1,3,0
B,347500,718500,1,0,0,0,0,3,0,1,0
B,347500,718500,1,0,0,0,0,4,5,1,0
B,274500,717500,0,0,0,1,0,2,10,2,0
B,274500,717500,0,0,0,1,0,3,2,1,0
B,274500,717500,0,0,0,1,0,4,1,2,0
B,246500,716500,0,55,0,0,0,1,1,1,0
B,246500,716500,0,55,0,0,0,3,6,1,0
B,246500,716500,0,55,0,0,0,4,17,2,0
B,223500,715500,0,0,0,24,1,1,4,1,0
B,223500,715500,0,0,0,24,1,2,23,2,0
B,223500,715500,0,0,0,24,1,3,32,1,0
B,223500,715500,0,0,0,24,1,4,6,1,0
B,301500,715500,4,0,11,0,0,2,0,1,0
B,301500,715500,4,0,11,0,0,3,2,2,0
B,301500,715500,4,0,11,0,0,4,3,2,0
B,351500,715500,33,0,1,0,0,1,4,1,0
B,351500,715500,33,0,1,0,0,2,6,2,0
B,351500,715500,33,0,1,0,0,3,8,1,0
B,351500,715500,33,0,1,0,0,4,0,2,0
B,250500,713500,0,0,0,51,0,1,1,1,0
B,250500,713500,0,0,0,51,0,2,1,1,0
B,250500,713500,0,0,0,51,0,3,0,1,0
B,250500,713500,0,0,0,51,0,4,0,1,0
B,203500,712500,0,0,0,8,3,1,0,1,0
B,203500,712500,0,0,0,8,3,2,0,2,0
B,203500,712500,0,0,0,8,3,3,2,3,0
B,203500,712500,0,0,0,8,3,4,0,2,0
B,245500,712500,0,0,0,0,0,1,7,2,0
B,245500,712500,0,0,0,0,0,2,0,2,0
B,245500,712500,0,0,0,0,0,4,2,2,0
B,271500,712500,0,0,0,82,0,1,3,1,0
B,271500,712500,0,0,0,82,0,2,8,2,0
B,271500,712500,0,0,0,82,0,3,0,1,0
B,277500,712500,0,0,0,62,0,1,6,1,0
B,277500,712500,0,0,0,62,0,2,3,1,0
B,277500,712500,0,0,0,62,0,3,5,1,0
B,277500,712500,0,0,0,62,0,4,1,1,0
B,346500,709500,3,0,3,0,0,1,5,1,0
B,346500,709500,3,0,3,0,0,4,11,3,0
B,356500,709500,2,0,10,0,0,1,2,1,1
B,356500,709500,2,0,10,0,0,2,3,2,0
B,356500,709500,2,0,10,0,0,3,2,1,1
B,356500,709500,2,0,10,0,0,4,1,1,1
B,280500,708500,1,3,7,0,0,1,16,1,0
B,280500,708500,1,3,7,0,0,3,11,1,0
B,280500,708500,1,3,7,0,0,4,4,2,0
B,304500,708500,0,97,0,1,0,1,4,1,0
B,304500,708500,0,97,0,1,0,2,11,1,0
B,304500,708500,0,97,0,1,0,3,0,2,0
B,304500,708500,0,97,0,1,0,4,2,2,0
B,205500,707500,0,79,0,0,0,1,5,2,0
B,205500,707500,0,79,0,0,0,2,0,2,0
B,205500,707500,0,79,0,0,0,3,0,1,0
B,205500,707500,0,79,0,0,0,4,1,2,0
B,242500,707500,0,13,0,84,0,3,1,1,0
B,242500,707500,0,13,0,84,0,4,14,2,0
B,199500,706500,0,38,0,45,1,1,2,2,0
B,199500,706500,0,38,0,45,1,2,10,3,0
B,199500,706500,0,38,0,45,1,3,0,1,0
B,199500,706500,0,38,0,45,1,4,1,1,0
B,205500,705500,0,14,47,12,0,1,7,2,0
B,205500,705500,0,14,47,12,0,2,28,1,0
B,205500,705500,0,14,47,12,0,4,1,1,0
B,269500,705500,0,66,6,1,0,1,12,1,0
B,269500,705500,0,66,6,1,0,2,1,1,0
B,269500,705500,0,66,6,1,0,3,1,1,0
B,269500,705500,0,66,6,1,0,4,53,2,0
B,332500,704500,4,0,4,0,0,1,1,1,0
B,332500,704500,4,0,4,0,0,2,1,1,0
B,253500,702500,0,94,0,6,0,1,172,3,0
B,253500,702500,0,94,0,6,0,2,2,2,0
B,253500,702500,0,94,0,6,0,3,19,2,0
B,281500,702500,0,78,0,21,0,1,3,1,0
B,281500,702500,0,78,0,21,0,2,14,3,0
B,281500,702500,0,78,0,21,0,3,2,1,0
B,281500,702500,0,78,0,21,0,4,0,1,0
B,198500,701500,0,99,0,1,0,1,5,1,0
B,198500,701500,0,99,0,1,0,2,0,3,0
B,198500,701500,0,99,0,1,0,3,3,2,0
B,294500,701500,0,16,0,3,0,1,9,2,0
B,294500,701500,0,16,0,3,0,2,0,1,0
B,294500,701500,0,16,0,3,0,4,1,3,0
B,326500,701500,41,0,35,0,0,2,12,1,1
B,326500,701500,41,0,35,0,0,3,14,2,0
B,261500,700500,1,27,20,15,0,1,2,2,0
B,261500,700500,1,27,20,15,0,2,0,1,0
B,261500,700500,1,27,20,15,0,3,2,2,0
B,261500,700500,1,27,20,15,0,4,58,1,0
B,271500,700500,5,0,31,0,4,1,1,2,0
B,271500,700500,5,0,31,0,4,2,1,3,0
B,271500,700500,5,0,31,0,4,3,0,3,0
B,271500,700500,5,0,31,0,4,4,5,3,0
B,310500,699500,0,0,0,0,0,1,5,1,0
B,310500,699500,0,0,0,0,0,2,1,2,0
B,310500,699500,0,0,0,0,0,3,2,1,0
B,310500,699500,0,0,0,0,0,4,1,2,0
B,197500,698500,0,0,5,95,0,1,1,2,0
B,197500,698500,0,0,5,95,0,2,1,1,0
B,197500,698500,0,0,5,95,0,3,0,1,0
B,197500,698500,0,0,5,95,0,4,4,1,0
B,254500,697500,0,0,14,75,0,1,5,2,0
B,254500,697500,0,0,14,75,0,2,9,1,0
B,254500,697500,0,0,14,75,0,3,4,1,0
B,254500,697500,0,0,14,75,0,4,0,2,0
B,138500,695500,0,0,1,12,13,1,3,1,0
B,138500,695500,0,0,1,12,13,3,0,2,0
B,138500,695500,0,0,1,12,13,4,6,3,0
B,255500,695500,0,0,7,49,0,1,4,1,0
B,255500,695500,0,0,7,49,0,2,3,1,0
B,255500,695500,0,0,7,49,0,3,6,2,0
B,255500,695500,0,0,7,49,0,4,0,2,0
B,138500,694500,0,0,1,0,0,1,4,2,0
B,138500,694500,0,0,1,0,0,2,2,2,0
B,138500,694500,0,0,1,0,0,3,3,3,0
B,225500,694500,0,59,0,0,0,1,6,1,0
B,225500,694500,0,59,0,0,0,2,2,1,0
B,225500,694500,0,59,0,0,0,3,0,1,0
B,225500,694500,0,59,0,0,0,4,1,1,0
B,241500,694500,0,51,0,49,0,1,6,1,0
B,241500,694500,0,51,0,49,0,2,89,1,0
B,241500,694500,0,51,0,49,0,3,0,2,0
B,241500,694500,0,51,0,49,0,4,7,1,0
B,253500,693500,1,0,15,8,0,2,0,2,0
B,253500,693500,1,0,15,8,0,3,0,1,0
B,253500,693500,1,0,15,8,0,4,16,2,0
B,185500,691500,0,75,2,5,0,1,3,2,0
B,185500,691500,0,75,2,5,0,2,6,2,0
B,185500,691500,0,75,2,5,0,3,1,2,0
B,185500,691500,0,75,2,5,0,4,2,1,0
B,180500,690500,0,75,11,0,2,1,4,3,0
B,180500,690500,0,75,11,0,2,2,1,2,0
B,180500,690500,0,75,11,0,2,3,2,1,0
B,180500,690500,0,75,11,0,2,4,1,2,0
B,249500,690500,0,0,8,2,0,1,3,3,0
B,249500,690500,0,0,8,2,0,2,1,1,0
B,249500,690500,0,0,8,2,0,3,4,1,0
B,249500,690500,0,0,8,2,0,4,27,1,0
B,300500,689500,25,0,12,0,0,2,3,1,0
B,300500,689500,25,0,12,0,0,4,3,1,0
B,298500,688500,0,0,36,0,0,1,10,3,0
B,298500,688500,0,0,36,0,0,2,3,2,0
B,298500,688500,0,0,36,0,0,3,12,2,0
B,298500,688500,0,0,36,0,0,4,4,2,0
B,206500,687500,0,96,0,0,0,1,15,3,0
B,206500,687500,0,96,0,0,0,2,21,2,0
B,206500,687500,0,96,0,0,0,3,8,3,0
B,206500,687500,0,96,0,0,0,4,7,1,0
B,310500,685500,65,0,2,0,0,1,3,1,0
B,310500,685500,65,0,2,0,0,2,1,2,0
B,310500,685500,65,0,2,0,0,3,0,2,0
B,310500,685500,65,0,2,0,0,4,5,1,0
